y0_pred,y1_pred,y2_pred,y3_pred,y4_pred,y5_pred,y6_pred,y7_pred,y8_pred,y9_pred,y10_pred,y11_pred,y12_pred,y13_pred,y14_pred,y15_pred
1.6278636,1.6277639,1.6278491,1.6278231,2.7665122,2.7675202,2.7673295,2.767825,1.7398224,1.7397207,1.739733,1.7398473,0.46392593,0.46390995,0.4639142,0.4639366
1.6282418,1.6281484,1.6282014,1.6282145,2.765195,2.7657106,2.7655616,2.7660463,1.7369759,1.7368493,1.7368692,1.7369684,0.46353483,0.4635686,0.46355686,0.46353716
1.6279489,1.6278461,1.6279248,1.6279075,2.7662544,2.7672532,2.7669728,2.7675555,1.7384462,1.738346,1.738359,1.7384243,0.46387002,0.46388012,0.46387532,0.46388453
1.6268308,1.6266947,1.6268827,1.6267524,2.770202,2.7730258,2.7722905,2.7733073,1.7457858,1.7453477,1.7453684,1.745555,0.46510136,0.46505758,0.4650853,0.46509266
1.6271837,1.6270664,1.6272186,1.6271191,2.769007,2.7712038,2.7706978,2.7714803,1.743039,1.7428064,1.7428342,1.7430043,0.4647237,0.46469435,0.46470842,0.46473175
1.6269255,1.6267922,1.6269699,1.6268446,2.769919,2.7725732,2.7718923,2.772867,1.7448127,1.7444386,1.7444608,1.7446096,0.46501946,0.4649871,0.4649981,0.46500626
1.6278077,1.6277075,1.6277976,1.6277639,2.7668445,2.768057,2.7677453,2.7683733,1.7387742,1.7386739,1.7386743,1.738755,0.46405062,0.46406743,0.4640542,0.4640648
1.6270659,1.6269407,1.6271063,1.6269983,2.7693608,2.7718983,2.7711391,2.772129,1.7436507,1.7433585,1.743427,1.7435375,0.4648602,0.46480796,0.46485767,0.46487656
1.6274348,1.6273215,1.6274514,1.6273758,2.7682023,2.7699928,2.7696013,2.7702708,1.7410201,1.7408756,1.7408838,1.7410122,0.46447322,0.46446964,0.46445993,0.46448123
1.6267446,1.6266085,1.6268032,1.626655,2.770536,2.7735915,2.77252,2.7739065,1.7456082,1.7451522,1.7451955,1.7453381,0.46521765,0.46521178,0.46522498,0.4652146
1.6271344,1.6270223,1.6271739,1.6270696,2.7692215,2.7715366,2.770813,2.7718332,1.7428848,1.7426348,1.7426562,1.7427725,0.4647924,0.46479705,0.4647914,0.4648028
1.6278161,1.6277094,1.6277999,1.6277684,2.7667835,2.7682128,2.7677524,2.7684555,1.7382671,1.7381456,1.7381845,1.7382371,0.46407738,0.46406192,0.46410075,0.46409824
1.6272768,1.627168,1.6273059,1.6272159,2.7687674,2.7708645,2.7702227,2.7711346,1.7416614,1.7414769,1.7414814,1.7415906,0.46465424,0.46466514,0.4646543,0.46466866
1.6276059,1.6274966,1.6276139,1.6275549,2.7675815,2.769227,2.7689219,2.7695076,1.7393634,1.7392688,1.7392769,1.7393795,0.4643097,0.46429256,0.4643048,0.46432394
1.6264479,1.6263003,1.6265227,1.6263419,2.7716036,2.7752154,2.773995,2.7755573,1.7471515,1.746582,1.7465794,1.746786,0.46557075,0.46554586,0.46557313,0.46553203
1.627806,1.627699,1.6277949,1.6277621,2.7667923,2.768314,2.7678428,2.7685447,1.7382253,1.7380962,1.7381307,1.7382102,0.46409562,0.4640727,0.4641262,0.46411765
1.6275172,1.6274055,1.6275276,1.6274592,2.7679222,2.7697709,2.7692983,2.7700393,1.7394812,1.7393835,1.7393743,1.7394432,0.46441865,0.46442023,0.4644324,0.46444187
1.6266797,1.626543,1.6267433,1.6265928,2.7708504,2.7740433,2.7731616,2.7743876,1.7451367,1.7447456,1.7447792,1.7449789,0.46533695,0.46530062,0.46532732,0.46531403
1.6263366,1.6261832,1.6264147,1.6262234,2.7720137,2.775887,2.7746089,2.7762232,1.7474086,1.7468213,1.7468075,1.7470212,0.46571794,0.4656872,0.4657223,0.46566537
1.6264626,1.6263062,1.6265336,1.6263634,2.7715983,2.7752714,2.7742336,2.7755678,1.7464093,1.745918,1.7459302,1.7461326,0.4655916,0.4655395,0.46558905,0.46555263
1.626485,1.6263304,1.6265525,1.626384,2.7715364,2.775152,2.7741826,2.7754686,1.7461982,1.7457219,1.7457223,1.7459213,0.46557263,0.46552667,0.46556592,0.4655293
1.6269625,1.6268297,1.627008,1.6268845,2.7698538,2.772712,2.7718034,2.7729807,1.7428036,1.7425584,1.7425925,1.7426975,0.46504185,0.46500948,0.46505424,0.46505418
1.6275287,1.6274185,1.6275364,1.6274707,2.7679224,2.7698276,2.7692742,2.7700703,1.7391012,1.7389823,1.7389851,1.7390414,0.46442923,0.46445256,0.46446607,0.4644406
1.6270913,1.6269698,1.6271366,1.6270237,2.7694728,2.772033,2.7714143,2.7723207,1.7416072,1.7414515,1.7414569,1.7416022,0.4649188,0.4648891,0.46491268,0.4649184
1.6268048,1.6266545,1.6268512,1.6267095,2.7704113,2.773651,2.772517,2.7738485,1.7437015,1.7433748,1.7434449,1.7435097,0.46523649,0.46519157,0.46525592,0.4652433
1.6271284,1.6270118,1.6271666,1.627061,2.7693398,2.7718825,2.7710967,2.7721534,1.7412963,1.7411407,1.7411262,1.7412214,0.464874,0.46487424,0.46488822,0.46488848
