y0_pred,y1_pred,y2_pred,y3_pred,y4_pred,y5_pred,y6_pred,y7_pred,y8_pred,y9_pred,y10_pred,y11_pred,y12_pred,y13_pred,y14_pred,y15_pred
1.6388898,1.6388316,1.6388241,1.6388924,2.7080085,2.7076435,2.7077286,2.7080271,1.7120271,1.711893,1.7118694,1.7119677,0.45014906,0.45020273,0.45020497,0.45015654
1.6384203,1.6383656,1.6383711,1.6384221,2.7102377,2.7098842,2.7099652,2.7102418,1.7136459,1.7135018,1.7134815,1.7135985,0.45067862,0.4507228,0.45072022,0.4506725
1.6391425,1.639085,1.6390764,1.6391422,2.7072246,2.7068548,2.7069402,2.7072756,1.7093533,1.7092191,1.7092164,1.7092937,0.44997904,0.45004687,0.45003894,0.44998464
1.6378256,1.6377773,1.6377608,1.637829,2.712876,2.7125335,2.7125945,2.712874,1.7165879,1.7164408,1.7164197,1.7165093,0.4512723,0.45132276,0.45131248,0.45127735
1.6388896,1.6388352,1.6388383,1.6388965,2.7084727,2.7080882,2.7081943,2.708506,1.709937,1.7098165,1.709812,1.7099221,0.4502839,0.4503406,0.45035833,0.45029718
1.6380712,1.6380204,1.6380146,1.6380738,2.7120519,2.7116902,2.7117677,2.712041,1.7141818,1.7140393,1.7140263,1.7141163,0.45109576,0.45114943,0.4511484,0.45111033
1.6383035,1.6382511,1.6382452,1.6383075,2.7111905,2.710815,2.7109096,2.7111967,1.712261,1.7121338,1.71212,1.7122083,0.45090288,0.4509648,0.45097193,0.4509261
1.6379362,1.6378864,1.6378794,1.6379404,2.7127695,2.7124007,2.7124777,2.7127626,1.7143553,1.7142152,1.7141874,1.7142916,0.4512596,0.4513171,0.4513196,0.4512748
1.6385025,1.6384487,1.6384454,1.6385082,2.7103567,2.7099655,2.7100775,2.710391,1.7110554,1.7109288,1.710927,1.711016,0.4507126,0.45078033,0.4507919,0.4507368
1.6382145,1.6381588,1.638165,1.6382166,2.711661,2.7113054,2.711382,2.711669,1.7123988,1.7122614,1.7122422,1.7123598,0.4510207,0.4510758,0.45108035,0.4510346
1.6380743,1.638023,1.638025,1.6380736,2.712258,2.7118933,2.7119777,2.7122748,1.7131778,1.713042,1.7130302,1.7130997,0.45115393,0.4512105,0.4512036,0.45116946
1.6380748,1.6380218,1.6380312,1.6380768,2.7122655,2.7119026,2.7119777,2.7122424,1.7131664,1.7130302,1.7130145,1.7131097,0.45115292,0.45121008,0.45121256,0.45116797
1.6372977,1.6372484,1.6372416,1.6373012,2.7156317,2.7152758,2.7153695,2.7156398,1.71753,1.7173775,1.7173674,1.7174469,0.45191875,0.45197046,0.45196754,0.45192167
1.6382703,1.6382145,1.6382191,1.6382753,2.7115014,2.711137,2.711222,2.7115145,1.7117196,1.7115887,1.7115667,1.7116978,0.45098388,0.45104572,0.4510611,0.45099983
1.6383821,1.6383276,1.6383051,1.6383834,2.711091,2.7107072,2.7108126,2.7111514,1.710807,1.7106695,1.7106714,1.7107419,0.4508786,0.45096105,0.45096442,0.4508878
1.6382624,1.6382083,1.6382203,1.6382656,2.711662,2.7112854,2.711379,2.7116644,1.7112026,1.7110662,1.711069,1.7111523,0.4510133,0.4510913,0.45110053,0.45103326
1.6375012,1.637448,1.637461,1.6375107,2.7149913,2.7146182,2.7147124,2.715012,1.7153199,1.7151864,1.7151814,1.7153082,0.451801,0.4518403,0.45186287,0.45177352
1.6372763,1.6372249,1.6372402,1.6372836,2.716013,2.7156465,2.7157464,2.7160308,1.7163663,1.7162259,1.7162231,1.7163241,0.4520221,0.45207754,0.4520831,0.45203537
1.6365105,1.6364607,1.6364664,1.6365142,2.71955,2.719202,2.719282,2.7195654,1.7199689,1.7198142,1.7197944,1.7198783,0.45282325,0.45288944,0.45287147,0.4528433
1.6371003,1.6370498,1.6370413,1.6371078,2.7170253,2.7166395,2.7167618,2.7170434,1.7162719,1.7161369,1.716133,1.7162237,0.4522715,0.4523224,0.45233548,0.45226184
